erased_artist,prompt_artist,prompt,score1,score2,score3
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,26.029211044311523,23.72505760192871,24.0998477935791
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,26.189861297607422,23.268423080444336,24.094417572021484
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,29.624765396118164,24.12643814086914,26.34027099609375
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,28.174501419067383,23.211166381835938,26.160886764526367
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,31.083589553833008,23.286537170410156,29.28011131286621
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,27.633106231689453,23.272445678710938,27.858203887939453
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,28.48880386352539,21.800336837768555,28.456979751586914
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,28.63936424255371,19.04424476623535,28.94536781311035
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,32.49251174926758,24.9050235748291,30.94959259033203
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,30.419612884521484,24.339866638183594,29.062063217163086
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,30.405488967895508,25.1227970123291,29.065763473510742
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,32.26020812988281,24.754207611083984,31.25360679626465
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,30.884265899658203,23.95823860168457,29.724899291992188
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,29.291650772094727,24.260845184326172,29.014211654663086
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,35.42784881591797,32.17185592651367,31.192625045776367
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,34.692405700683594,32.150184631347656,30.434640884399414
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,36.40735626220703,34.31632995605469,31.4241943359375
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,32.41410827636719,30.647811889648438,30.525339126586914
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,35.130863189697266,33.578125,32.67258071899414
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,33.08961486816406,27.596019744873047,28.42884063720703
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,33.685672760009766,30.399059295654297,28.297100067138672
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,30.52448272705078,22.396278381347656,28.755897521972656
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,31.427209854125977,20.95733642578125,31.11453628540039
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,33.41203308105469,20.34222984313965,32.59663009643555
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,34.06718826293945,33.87240219116211,29.17875099182129
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,34.84374237060547,33.84070587158203,29.161108016967773
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,36.14097213745117,35.84408950805664,30.00856590270996
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,33.80644226074219,32.93614196777344,28.423046112060547
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,34.72629928588867,34.83392333984375,29.17264175415039
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.7563362121582,32.631343841552734,28.521892547607422
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.87555694580078,29.506916046142578,29.975399017333984
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,34.667869567871094,26.333389282226562,30.407630920410156
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,33.92885208129883,34.41487503051758,26.829647064208984
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,36.45151138305664,31.62982749938965,29.685274124145508
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,34.26420593261719,31.528627395629883,30.650556564331055
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,34.792484283447266,28.788284301757812,32.21949768066406
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,33.63801956176758,29.504526138305664,32.05928421020508
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,34.66852951049805,32.311649322509766,31.72016143798828
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,35.3962516784668,31.255542755126953,30.589393615722656
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,32.00938034057617,33.31125259399414,28.78437614440918
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,33.316246032714844,33.274391174316406,27.938011169433594
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,34.93196487426758,34.443355560302734,29.544227600097656
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,33.44679260253906,32.17531967163086,28.41659164428711
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,35.41941833496094,34.65860366821289,28.99381446838379
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,32.44840621948242,28.306411743164062,29.605716705322266
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,35.183834075927734,28.840457916259766,32.263980865478516
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,35.064674377441406,32.200439453125,31.012218475341797
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,34.70655059814453,30.77629280090332,31.25103759765625
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,31.581157684326172,27.8461971282959,31.91109848022461
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,30.45391082763672,21.477785110473633,29.60500144958496
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,30.092355728149414,23.526691436767578,29.6163387298584
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,31.72942352294922,22.494977951049805,31.358797073364258
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,33.69589614868164,26.125829696655273,31.087926864624023
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,31.771642684936523,24.248567581176758,31.415515899658203
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,36.5535774230957,29.2012939453125,33.25055694580078
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,36.15487289428711,31.632617950439453,30.87703514099121
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,35.57304382324219,28.04318618774414,32.535926818847656
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,35.39300537109375,30.727041244506836,31.59414291381836
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,34.40773010253906,29.255151748657227,32.18674087524414
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,38.907352447509766,28.487253189086914,34.221248626708984
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,38.90279006958008,30.514759063720703,33.23185348510742
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,37.60202407836914,29.02684783935547,32.32551956176758
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,37.927581787109375,30.603927612304688,32.99864959716797
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,34.710182189941406,20.9627742767334,34.280033111572266
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,34.48537063598633,30.74532127380371,33.077178955078125
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,35.442195892333984,31.594148635864258,31.335752487182617
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,34.833892822265625,29.91195297241211,31.648075103759766
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,34.03349304199219,30.963308334350586,29.555374145507812
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,32.20415115356445,29.350440979003906,30.514604568481445
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,35.705039978027344,33.27018737792969,24.661155700683594
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,31.806140899658203,31.817604064941406,23.86236572265625
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,33.02268600463867,31.155685424804688,24.302886962890625
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,31.864421844482422,30.878698348999023,23.40810203552246
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,33.79180908203125,32.231868743896484,25.38153839111328
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,31.47361946105957,32.33268356323242,28.31173324584961
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,33.39208221435547,33.533790588378906,29.867294311523438
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,35.09449005126953,33.60662078857422,32.155609130859375
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,32.57478713989258,31.01043701171875,31.704092025756836
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,33.61072540283203,32.973636627197266,30.160940170288086
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,40.142112731933594,31.772491455078125,34.70659255981445
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,39.95063018798828,30.669992446899414,34.08897399902344
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,37.53609085083008,28.836198806762695,33.580196380615234
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,38.61824417114258,28.625890731811523,33.52555465698242
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,38.827659606933594,32.63745880126953,33.63190460205078
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,35.392059326171875,30.321138381958008,31.6378173828125
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,35.820411682128906,32.88573455810547,33.01606369018555
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,36.420257568359375,30.52305793762207,31.6794490814209
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,33.95028305053711,27.88005828857422,32.01408386230469
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,35.07413101196289,32.40948486328125,32.042945861816406
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,35.196041107177734,31.833187103271484,28.182910919189453
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,34.923301696777344,29.24584197998047,31.7103328704834
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,33.164554595947266,31.791950225830078,27.7125301361084
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,34.41926574707031,33.86106872558594,27.67265510559082
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,35.137454986572266,30.25613784790039,31.020116806030273
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,33.12239074707031,34.3215217590332,26.744842529296875
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.62371063232422,32.95142364501953,30.80182647705078
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.795169830322266,31.074941635131836,31.743579864501953
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,30.024314880371094,29.82573127746582,26.119836807250977
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,33.06093978881836,34.39064025878906,27.721332550048828
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,33.6810188293457,32.61361312866211,28.05739402770996
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,33.790035247802734,29.219038009643555,31.578380584716797
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,36.66409683227539,32.20322799682617,32.67727279663086
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,31.20121955871582,26.583030700683594,28.486400604248047
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,31.095922470092773,28.228229522705078,29.229873657226562
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,36.58940124511719,34.13184356689453,31.1009464263916
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,33.988887786865234,29.889942169189453,30.353450775146484
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,32.952754974365234,28.644084930419922,30.050580978393555
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,35.007179260253906,31.797992706298828,30.318286895751953
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,36.39572525024414,34.04814910888672,33.184818267822266
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,34.30802536010742,26.327089309692383,33.24482345581055
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,37.04087829589844,32.511775970458984,31.61400032043457
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,36.89056396484375,32.013912200927734,32.61261749267578
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,37.19748306274414,29.665252685546875,33.5466194152832
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,39.00368881225586,33.669315338134766,33.89017105102539
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,33.57209396362305,26.23214340209961,34.29393005371094
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,35.653995513916016,27.602487564086914,36.82389831542969
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,34.27553939819336,27.246192932128906,35.424774169921875
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,34.821510314941406,27.946937561035156,35.75419235229492
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,30.926254272460938,26.07874870300293,33.416236877441406
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,15.046662330627441,21.68123435974121,23.314624786376953
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,19.220386505126953,23.817352294921875,25.067699432373047
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,25.793779373168945,23.046646118164062,29.19313621520996
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,25.883262634277344,21.421491622924805,30.807525634765625
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,25.20589828491211,24.245433807373047,26.046186447143555
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,25.360334396362305,23.475128173828125,31.38905143737793
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,20.540451049804688,21.258310317993164,29.153472900390625
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,19.07727813720703,20.516109466552734,27.918216705322266
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,22.35185432434082,21.676897048950195,31.088987350463867
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,23.995393753051758,22.93002700805664,29.96148109436035
