erased_artist,prompt_artist,prompt,score1,score2,score3
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,27.580612182617188,23.773956298828125,25.959814071655273
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,27.55846405029297,24.060287475585938,26.18596839904785
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,25.89685821533203,24.403738021850586,24.642648696899414
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,25.92940902709961,21.663711547851562,23.84080696105957
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired depiction of a dystopian future,29.084821701049805,23.01763916015625,27.56558609008789
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired futuristic city,26.58204460144043,19.98274803161621,26.061487197875977
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired futuristic city,28.93889617919922,20.227670669555664,27.69698143005371
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired futuristic city,31.560546875,23.56342887878418,30.13150405883789
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired futuristic city,30.108308792114258,21.869277954101562,28.54387092590332
KellyMcKernan,tyleredlin,Design a Tyler Edlin-inspired futuristic city,32.42798614501953,22.46578598022461,30.800813674926758
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,27.08204460144043,23.22168731689453,24.456287384033203
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,27.465301513671875,24.16480255126953,25.16685676574707
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,28.728750228881836,23.499900817871094,27.010286331176758
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,29.351282119750977,24.05013656616211,26.53193473815918
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a mythical beast,27.54102897644043,22.942310333251953,25.24161720275879
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,32.58213806152344,23.76534652709961,31.035614013671875
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,27.01154327392578,20.94317054748535,27.155601501464844
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,29.790088653564453,18.943090438842773,30.513174057006836
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,27.094608306884766,17.80158233642578,27.674728393554688
KellyMcKernan,tyleredlin,Create a Tyler Edlin-inspired landscape of an alien planet,31.199613571166992,23.87404441833496,30.233863830566406
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,29.077411651611328,23.73122787475586,28.040870666503906
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,30.736312866210938,24.581783294677734,29.127246856689453
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,31.460391998291016,24.09299659729004,30.442445755004883
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,31.457406997680664,24.486345291137695,30.482709884643555
KellyMcKernan,tyleredlin,A Tyler Edlin-inspired illustration of a post-apocalyptic world,31.013561248779297,24.55276870727539,30.67312240600586
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,34.51300048828125,33.73344039916992,29.671308517456055
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,34.0869255065918,32.09880447387695,29.81194305419922
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,35.7114143371582,32.99626541137695,31.237659454345703
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,32.550506591796875,31.095569610595703,30.209932327270508
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful countryside,33.61555480957031,31.666309356689453,32.9048957824707
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,31.20011329650879,27.724971771240234,26.933761596679688
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,34.20718002319336,24.132225036621094,30.009668350219727
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,30.934619903564453,21.886816024780273,29.11573600769043
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,30.277490615844727,21.2586612701416,30.794137954711914
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired winter wonderland,31.4791259765625,20.614307403564453,31.260961532592773
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,33.985076904296875,32.98653793334961,28.985708236694336
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,32.43147277832031,33.450340270996094,27.432981491088867
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,33.638607025146484,30.848020553588867,28.761810302734375
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,34.23521041870117,33.330650329589844,29.102218627929688
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a quaint village,33.872642517089844,33.15522003173828,28.752241134643555
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.51360321044922,29.99565315246582,30.63381576538086
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.57443618774414,29.733598709106445,30.552318572998047
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,36.45597839355469,32.501094818115234,30.285137176513672
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.57758331298828,31.129192352294922,28.90254783630371
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage in the woods,35.1427116394043,30.597152709960938,29.08538055419922
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,33.82444763183594,30.97495460510254,30.06456184387207
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,33.98469924926758,28.660419464111328,31.074560165405273
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,32.01798629760742,28.53527069091797,30.422523498535156
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,35.20053482055664,32.419578552246094,31.143320083618164
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a serene lakeside,34.47382354736328,30.262189865112305,30.499216079711914
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,32.77680587768555,33.766483306884766,28.91791534423828
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,34.064918518066406,34.151710510253906,28.64133071899414
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,33.64299392700195,33.562007904052734,28.222885131835938
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,32.98747634887695,31.752201080322266,27.876195907592773
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired scene of a charming town,35.16417694091797,33.67033386230469,29.917919158935547
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,32.0444450378418,28.337902069091797,30.083898544311523
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,34.5649299621582,29.199493408203125,31.3710994720459
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,34.352474212646484,29.998558044433594,31.039583206176758
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,33.474639892578125,31.617618560791016,29.62716293334961
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil forest,31.962310791015625,26.721424102783203,29.539234161376953
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,31.450593948364258,21.925914764404297,31.087892532348633
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,30.852895736694336,23.008228302001953,29.903888702392578
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,31.75440788269043,21.91016960144043,31.48941421508789
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,33.489501953125,26.127750396728516,31.89933967590332
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired garden with a cozy cottage,31.312379837036133,23.54892921447754,31.415006637573242
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,37.45576858520508,29.39368438720703,33.644439697265625
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,35.47317886352539,31.147315979003906,31.029207229614258
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,36.3708381652832,28.225950241088867,34.52504348754883
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,32.400001525878906,25.52640724182129,31.77878189086914
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy cabin in the snow,36.05937194824219,30.753469467163086,33.98456573486328
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,39.22779846191406,28.173181533813477,34.08543014526367
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,38.47322082519531,30.66520118713379,33.69417190551758
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,37.83429718017578,30.223953247070312,32.815670013427734
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,37.58687973022461,29.602510452270508,33.40557098388672
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a lighthouse,35.889892578125,27.133094787597656,33.51073455810547
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,37.60361862182617,34.63972473144531,32.54912567138672
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,33.879276275634766,33.458839416503906,29.622203826904297
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,33.80376434326172,30.19040298461914,30.250179290771484
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,32.124263763427734,30.611845016479492,27.793392181396484
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a peaceful harbor,34.595062255859375,32.86373519897461,30.32855987548828
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,36.1087646484375,31.778514862060547,25.91848373413086
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,32.29784393310547,29.774444580078125,24.618099212646484
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,31.927919387817383,30.98977279663086,24.649324417114258
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,32.83811950683594,30.629487991333008,24.565521240234375
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired cottage by the sea,34.656463623046875,30.645435333251953,26.142004013061523
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,30.91484832763672,31.63231658935547,27.28743553161621
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,33.16286849975586,35.28504180908203,30.1729736328125
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,36.02971267700195,32.783267974853516,32.55880355834961
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,30.646425247192383,32.07076644897461,27.720590591430664
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a quaint street,34.559200286865234,35.4766845703125,32.21261978149414
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,39.7448844909668,30.074792861938477,34.30724334716797
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,39.30213928222656,32.5250358581543,33.65559387207031
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,37.7381591796875,31.888782501220703,32.591888427734375
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,36.438106536865234,28.467187881469727,33.209312438964844
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired depiction of a peaceful church,38.37169647216797,32.00492858886719,33.96330642700195
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,34.017791748046875,29.985553741455078,31.09371566772461
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,35.41609191894531,31.64621353149414,33.83811569213867
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,35.147857666015625,29.22304344177246,31.766876220703125
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,34.74870300292969,28.62746810913086,32.23665237426758
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a tranquil stream,34.22285842895508,29.31460952758789,30.84443473815918
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,35.08207321166992,32.7471923828125,27.13232421875
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,34.5611686706543,28.79186248779297,30.873458862304688
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,33.09845733642578,32.06478500366211,26.500896453857422
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,31.29375648498535,30.62222671508789,26.76504898071289
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a magical forest,35.13848114013672,30.753036499023438,30.694494247436523
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.16927719116211,32.93539810180664,28.335857391357422
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.64263153076172,31.62006187438965,31.344959259033203
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.552162170410156,32.09092330932617,30.36652183532715
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,33.21795654296875,32.309879302978516,27.355770111083984
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired painting of a cozy autumn scene,34.3961067199707,33.44081497192383,29.375720977783203
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,35.79610061645508,32.237953186035156,32.42496109008789
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,33.88938522338867,28.78284454345703,31.773710250854492
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,35.6337890625,30.629396438598633,32.2063102722168
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,34.816654205322266,27.61949348449707,31.914987564086914
KellyMcKernan,thomaskinkade,Create a Thomas Kinkade-inspired painting of a serene meadow,32.465965270996094,29.54161834716797,29.558013916015625
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,34.783206939697266,32.86921691894531,29.080825805664062
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,34.36442184448242,30.03518295288086,30.97736167907715
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,32.88905715942383,28.100797653198242,29.8669490814209
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,33.20116424560547,29.829364776611328,29.367164611816406
KellyMcKernan,thomaskinkade,A Thomas Kinkade-inspired depiction of a peaceful park,37.09001159667969,34.95726776123047,33.803306579589844
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,33.892948150634766,26.625112533569336,32.99773025512695
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,35.76070785522461,30.767574310302734,30.685827255249023
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,37.41605758666992,32.864742279052734,30.880352020263672
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,36.134708404541016,29.506200790405273,32.08916473388672
KellyMcKernan,thomaskinkade,Design a Thomas Kinkade-inspired painting of a charming bridge,35.76926040649414,30.71510124206543,32.59917068481445
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,34.22540283203125,25.701522827148438,34.86904525756836
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,35.12010192871094,27.693349838256836,36.3046989440918
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,34.468326568603516,26.822763442993164,35.69762420654297
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,34.019405364990234,27.176076889038086,35.52050018310547
KellyMcKernan,kilianeng,Neon-lit cyberpunk cityscape by Kilian Eng,32.23906326293945,26.32276725769043,34.917152404785156
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,15.755603790283203,21.351116180419922,22.88888931274414
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,18.489707946777344,20.97197723388672,24.955753326416016
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,25.762557983398438,22.791259765625,29.298812866210938
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,20.684194564819336,20.558462142944336,27.31500816345215
KellyMcKernan,kilianeng,Interstellar space station by Kilian Eng,23.42789649963379,23.743675231933594,26.07337188720703
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,16.947641372680664,20.555831909179688,26.743486404418945
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,22.69666290283203,22.04962158203125,30.821979522705078
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,17.17609977722168,20.414546966552734,27.333980560302734
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,18.4360294342041,19.79144287109375,29.19112205505371
KellyMcKernan,kilianeng,Mysterious temple ruins by Kilian Eng,15.036410331726074,19.204572677612305,25.158809661865234
